,running_saber11,running_sisben,spadies_any,tr
476183,-58,6.060001678466797,0,0
476184,-106,29.379999465942383,0,0
476185,-25,,0,0
476186,-62,,0,0
476187,-69,52.74999996185303,0,0
476188,-81,-16.05999725341797,0,0
476189,-29,41.309999771118164,0,0
476190,-90,30.34000015258789,0,0
476191,27,,0,1
476192,-91,-6.290000610351562,0,0
476193,-80,41.120000190734864,0,0
476194,-90,48.47000022888184,0,0
476195,-83,,0,0
476196,-55,,0,0
476197,-57,28.869999885559082,0,0
476198,-123,26.399999618530273,0,0
476199,-54,38.72999984741211,0,0
476200,-49,25.510000534057617,0,0
476201,-58,,0,0
476202,-47,,0,0
476203,-66,-16.44000213623047,0,0
476204,-105,35.18999954223633,0,0
476205,-69,,0,0
476206,7,30.88999969482422,0,1
476207,-144,43.93000026702881,0,0
476208,-85,32.86999923706055,0,0
476209,-91,20.239998168945313,0,0
476210,-96,29.000000915527345,0,0
476211,-107,41.66000015258789,0,0
476212,-64,19.75,0,0
476213,-85,37.77000076293945,0,0
476214,-96,,0,0
476215,-99,,0,0
476216,-54,13.770001373291016,0,0
476217,-110,-5.479999237060547,0,0
476218,-89,44.97999984741211,0,0
476219,-89,7.400001831054688,0,0
476220,-70,49.330000228881836,0,0
476221,-107,38.96,0,0
476222,-87,-0.9399986267089844,0,0
476223,-103,,0,0
476224,-91,32.14000030517578,0,0
476225,-93,35.50000030517578,0,0
476226,-63,6.559998474121095,0,0
476227,-84,,0,0
476228,67,,0,1
476229,-83,23.06999969482422,0,0
476230,-73,21.989999771118164,0,0
476231,-101,42.60999996185303,0,0
476232,-92,,0,0
476233,-68,29.489999771118164,0,0
476234,-114,,0,0
476235,-118,30.899999923706055,0,0
476236,-79,,0,0
476237,-9,7.7700013732910165,0,0
476238,-114,38.51000053405762,0,0
476239,-44,11.529999084472657,0,0
476240,-48,,0,0
476241,-97,,0,0
476242,5,-5.019999542236327,0,0
476243,-92,12.82,0,0
476244,2,23.79000183105469,0,1
476245,-82,7.630001373291016,0,0
476246,-53,0.1699990844726571,0,0
476247,-69,,0,0
476248,-68,,0,0
476249,-80,7.579998321533203,0,0
476250,-140,28.420000381469727,0,0
476251,-50,,0,0
476252,-26,,0,0
476253,-63,33.73000045776367,0,0
476254,-77,26.559999771118164,0,0
476255,-98,41.67000003814697,0,0
476256,-31,24.25000030517578,0,0
476257,-22,0.32000061035156335,0,0
476258,-107,45.649999923706055,0,0
476259,-116,,0,0
476260,-95,,0,0
476261,-46,,0,0
476262,-116,48.959999866485596,0,0
476263,-48,6.560001678466797,0,0
476264,-48,,0,0
476265,-91,,0,0
476266,-52,10.239998779296876,0,0
476267,-101,29.789999313354492,0,0
476268,-31,53.43000002861023,0,0
476269,-111,,0,0
476270,-56,,0,0
476271,-119,35.17000038146973,0,0
476272,-64,-12.849998168945312,0,0
476273,-108,5.930001220703126,0,0
476274,-85,,0,0
476275,-57,21.809999465942383,0,0
476276,-92,14.970001525878907,0,0
476277,-108,,0,0
476278,-58,-6.229999237060547,0,0
476279,-145,18.649998626708985,0,0
476280,-75,-14.940002136230468,0,0
476281,-146,,0,0
476282,-92,25.670000381469727,0,0
476283,-113,43.92000038146973,0,0
476284,-94,,0,0
476285,-60,4.460000000000001,0,0
476286,-41,41.039999923706056,0,0
476287,-53,,0,0
476288,-110,,0,0
476289,-82,,0,0
476290,-121,,0,0
476291,-43,1.7299998474121097,0,0
476292,-28,-6.120001831054687,0,0
476293,-85,,0,0
476294,-96,10.919999084472657,0,0
476295,-92,38.360000915527344,0,0
476296,-101,14.689998931884766,0,0
476297,-92,24.41000015258789,0,0
476298,-109,6.2200015258789065,0,0
476299,-91,,0,0
476300,-75,-13.580001831054688,0,0
476301,-41,,0,0
476302,-62,10.500000305175782,0,0
476303,-113,,0,0
476304,21,,0,1
476305,-90,36.68000061035156,0,0
476306,-55,12.59000015258789,0,0
476307,-43,,0,0
476308,-20,-16.419997253417968,0,0
476309,-52,,0,0
476310,9,7.060001678466797,0,1
476311,-85,6.090000152587891,0,0
476312,-115,47.59000045776367,0,0
476313,-22,21.629998168945313,0,0
476314,-110,13.220001525878907,0,0
476315,-65,-0.6200018310546866,0,0
476316,-92,36.06000038146973,0,0
476317,-106,9.770000762939453,0,0
476318,-102,34.55999994277954,0,0
476319,52,,0,1
476320,-28,1.4600000000000009,0,0
476321,-88,36.719999618530274,0,0
476322,-93,18.07,0,0
476323,-94,31.920000381469727,0,0
476324,-22,,0,0
476325,-107,,0,0
476326,-126,31.97000026702881,0,0
476327,-55,17.09999938964844,0,0
476328,-60,18.049999237060547,0,0
476329,-60,22.939998931884766,0,0
476330,-78,-5.729999237060547,0,0
476331,-25,-3.4500004577636716,0,0
476332,-93,24.579998931884766,0,0
476333,-80,,0,0
476334,-83,17.970001525878907,0,0
476335,-102,32.84999938964844,0,0
476336,-57,5.110001525878907,0,0
476337,-82,12.049999237060547,0,0
476338,-55,-0.15000122070312472,0,0
476339,-65,11.660000152587891,0,0
476340,-78,37.52999908447266,0,0
476341,-103,4.759998321533203,0,0
476342,-130,2.680000610351563,0,0
476343,-94,27.8300008392334,0,0
476344,-130,24.960000038146973,0,0
476345,-125,-12.98999755859375,0,0
476346,-42,,0,0
476347,-57,23.259998626708985,0,0
476348,-39,,0,0
476349,-57,28.920000076293945,0,0
476350,-80,29.27999973297119,0,0
476351,-47,,0,0
476352,-41,36.610000915527344,0,0
476353,-97,24.490000076293946,0,0
476354,-70,46.93000026702881,0,0
476355,-69,-4.77000015258789,0,0
476356,-74,,0,0
476357,-57,12.579998321533203,0,0
476358,-134,43.3999995803833,0,0
476359,-111,13.21,0,0
476360,-57,3.9199981689453125,0,0
476361,-55,,0,0
476362,-115,10.850000381469727,0,0
476363,-7,,0,0
476364,-71,26.68999954223633,0,0
476365,-104,,0,0
476366,-20,33.9400008392334,0,0
476367,-26,28.660000762939454,0,0
476368,-103,42.10999996185303,0,0
476369,-122,26.460000038146973,0,0
476370,-63,32.86999923706055,0,0
476371,-92,,0,0
476372,-122,25.769999465942384,0,0
476373,-48,29.84999938964844,0,0
476374,-70,,0,0
476375,-71,-1.089999237060546,0,0
476376,-115,31.57,0,0
476377,-69,13.989998779296876,0,0
476378,-38,-19.940001525878905,0,0
476379,-35,,0,0
476380,-59,28.380000114440918,0,0
476381,60,,0,1
476382,-69,44.26999980926514,0,0
476383,-74,9.250000305175782,0,0
476384,-110,,0,0
476385,-68,11.130001373291016,0,0
476386,-87,-5.060000457763671,0,0
476387,-77,,0,0
476388,-164,4.6100006103515625,0,0
476389,-65,,0,0
476390,-3,12.360000915527344,0,0
476391,-118,31.709999389648438,0,0
476392,-31,-7.959998779296875,0,0
476393,-91,,0,0
476394,-92,,0,0
476395,-117,-9.519996337890625,0,0
476396,-65,5.8600006103515625,0,0
476397,-72,27.1900008392334,0,0
476398,-112,15.630001373291016,0,0
476399,-100,38.84000045776367,0,0
476400,-77,24.099998779296875,0,0
476401,-101,,0,0
476402,-125,17.279999084472657,0,0
476403,-92,21.529999084472657,0,0
476404,-18,22.709999389648438,0,0
476405,-97,-24.660003662109375,1,0
476406,-88,22.669998474121094,0,0
476407,-24,44.1300004196167,0,0
476408,-83,3.3799981689453134,0,0
476409,-113,-10.279998474121093,0,0
476410,-58,25.669999084472657,0,0
476411,-38,,0,0
476412,-35,25.119999885559082,0,0
476413,-34,,0,0
476414,-10,,0,0
476415,-64,5.77999969482422,0,0
476416,-98,39.60000068664551,0,0
476417,-75,,0,0
476418,-114,15.639999694824219,0,0
476419,-64,6.009999237060548,0,0
476420,-35,-2.2099981689453116,0,0
476421,-10,,0,0
476422,-45,19.43999954223633,0,0
476423,-107,,0,0
476424,-90,44.240000076293946,0,0
476425,-30,-4.200000457763672,0,0
476426,-14,,0,0
476427,-112,,0,0
476428,-91,,0,0
476429,-59,6.369999237060547,0,0
476430,-110,,0,0
476431,-110,23.570000610351563,0,0
476432,53,,0,1
476433,-122,17.59000015258789,0,0
476434,-103,23.970001525878907,0,0
476435,-110,42.59999973297119,0,0
476436,-110,42.54000026702881,0,0
476437,-106,36.660000762939454,0,0
476438,-52,46.899999923706055,0,0
476439,49,,0,1
476440,-87,37.17999931335449,0,0
476441,-80,43.5099995803833,0,0
476442,-77,11.660000762939454,0,0
476443,-7,42.46,0,0
476444,-61,,0,0
476445,-17,,0,0
476446,-88,9.559999465942383,0,0
476447,-68,,0,0
476448,-89,24.809999771118164,0,0
476449,-27,29.949999160766602,0,0
476450,-26,4.950001068115235,0,0
476451,-99,,0,0
476452,-96,-5.2299986267089835,0,0
476453,-115,1.0699996948242188,0,0
476454,-155,,0,0
476455,-86,20.950000762939453,0,0
476456,-106,11.639999694824219,0,0
476457,-65,,0,0
476458,-101,21.670000076293945,0,0
476459,-26,-5.289999999999999,0,0
476460,-95,46.399999923706055,0,0
476461,-118,27.699999809265137,0,0
476462,-54,34.62999946594238,0,0
476463,-109,38.080000228881836,0,0
476464,-87,,0,0
476465,-53,,0,0
476466,-95,,0,0
476467,-45,-6.13000015258789,0,0
476468,-105,27.289999961853027,0,0
476469,-92,30.020000762939453,0,0
476470,-78,14.989999771118164,0,0
476471,-107,,0,0
476472,-70,,0,0
476473,-89,27.360000915527344,0,0
476474,-48,,0,0
476475,-51,,0,0
476476,-106,,0,0
476477,-130,33.35000068664551,0,0
476478,-106,,0,0
476479,-107,31.6900008392334,0,0
476480,-143,,0,0
476481,-119,24.84999938964844,0,0
476482,-79,18.709999084472656,0,0
476483,-66,21.81999969482422,0,0
476484,-20,,0,0
476485,-83,14.72999984741211,0,0
476486,-78,23.049999237060547,0,0
476487,-91,33.250000915527345,0,0
476488,-121,12.389999694824219,0,0
476489,-25,1.5000003051757815,0,0
476490,-122,47.830000228881836,0,0
476491,-88,3.0799989318847665,0,0
476492,-98,,0,0
476493,-90,33.30000015258789,0,0
476494,-116,32.47999954223633,0,0
476495,-110,2.4300003051757812,0,0
476496,-62,,0,0
476497,-95,-10.769996337890625,0,0
476498,-53,,0,0
476499,-64,48.93999988555908,0,0
476500,-108,27.3100004196167,0,0
476501,-113,13.899998626708985,0,0
476502,-100,20.720001525878907,0,0
476503,-53,,0,0
476504,-68,14.899999618530273,0,0
476505,-93,,0,0
476506,-79,0.37999816894531335,0,0
476507,-88,31.82,0,0
476508,-99,7.279998779296875,0,0
476509,-35,27.6899995803833,0,0
476510,-57,,0,0
476511,-65,,0,0
476512,-141,21.219999313354492,0,0
476513,3,-10.519996337890625,0,0
476514,-40,1.1499986267089852,0,0
476515,-40,,0,0
476516,-84,,0,0
476517,-24,,0,0
476518,-74,35.93000061035156,0,0
476519,-54,,0,0
476520,-87,-1.6999998474121085,0,0
476521,-90,16.450001068115235,0,0
476522,-53,44.98000045776367,0,0
476523,-101,18.43999954223633,0,0
476524,-67,34.02999908447266,0,0
476525,-100,50.809999771118164,0,0
476526,-93,,0,0
476527,-50,,0,0
476528,-94,13.639999694824219,0,0
476529,-110,,0,0
476530,-109,9.689998931884766,0,0
476531,-45,,0,0
476532,-24,16.880001373291016,0,0
476533,-62,27.399999618530273,0,0
476534,-66,,0,0
476535,-75,21.65999984741211,0,0
476536,-97,,0,0
476537,-89,17.590000457763672,0,0
476538,-88,11.870000839233398,0,0
476539,10,,0,1
476540,8,,0,1
476541,-4,25.699999160766602,0,0
476542,-78,17.8700008392334,0,0
476543,-40,-18.690001525878905,0,0
476544,-117,,0,0
476545,-68,-5.189998321533203,0,0
476546,-88,1.5099986267089847,0,0
476547,-70,9.480000457763673,0,0
476548,-58,46.61999984741211,0,0
476549,-103,53.759999952316285,0,0
476550,-61,-5.249999084472655,0,0
476551,-133,,0,0
476552,-83,3.7900018310546884,0,0
476553,-65,,0,0
476554,-32,-4.4499998474121085,0,0
476555,-73,,1,0
476556,-79,48.43999988555908,0,0
476557,-86,,0,0
476558,-62,,0,0
476559,-50,28.630000076293946,0,0
476560,-45,35.43000061035156,0,0
476561,-19,18.020000762939453,0,0
476562,-96,,0,0
476563,-47,-3.6700010681152335,0,0
476564,-86,47.01999980926514,0,0
476565,-112,30.520000762939453,0,0
476566,-111,25.4400008392334,0,0
476567,-100,,0,0
476568,-53,36.860000915527344,0,0
476569,-69,20.969998321533204,0,0
476570,-83,24.529999084472657,0,0
476571,-82,,0,0
476572,-132,8.610001525878907,0,0
476573,-92,4.340001068115235,0,0
476574,-81,37.3399991607666,0,0
476575,-94,,0,0
476576,-72,48.18999988555908,0,0
476577,-72,27.13999969482422,0,0
476578,-130,31.54999954223633,0,0
476579,-102,9.600000381469727,0,0
476580,-111,16.81999969482422,0,0
476581,-97,,0,0
476582,-32,,0,0
476583,-46,,0,0
476584,-133,26.379999465942383,0,0
476585,-14,,0,0
476586,-97,51.51999980926514,0,0
476587,-84,19.299999237060547,0,0
476588,-57,35.79999954223633,0,0
476589,-62,,0,0
476590,-69,,0,0
476591,-60,6.52999969482422,0,0
476592,-52,15.739998168945313,0,0
476593,-107,29.019999465942384,0,0
476594,-61,28.850000381469727,0,0
476595,-63,10.099998779296875,0,0
476596,-116,,0,0
476597,-58,22.8700008392334,0,0
476598,-104,37.59999938964844,0,0
476599,-38,,0,0
476600,-59,9.939998931884766,0,0
476601,-50,31.75000030517578,0,0
476602,-79,19.299999237060547,0,0
476603,-37,12.590000457763672,0,0
476604,-103,30.910000762939454,0,0
476605,-112,14.040000915527344,0,0
476606,-88,28.260000534057617,0,0
476607,-100,8.319999694824219,0,0
476608,-19,4.0,0,0
476609,-73,,0,0
476610,-29,15.560001678466797,0,0
476611,-62,,0,0
476612,-2,8.320000610351563,0,0
476613,-137,41.66000015258789,0,0
476614,-82,25.929999313354493,0,0
476615,-28,,0,0
476616,-116,8.140000305175782,0,0
476617,-85,45.969999618530274,0,0
476618,-71,18.25000030517578,0,0
476619,-50,,0,0
476620,-61,15.349998779296875,0,0
476621,-55,1.1500015258789062,0,0
476622,-64,25.84000015258789,0,0
476623,-112,38.90000053405762,0,0
476624,-107,13.309999465942383,0,0
476625,8,6.22999984741211,0,1
476626,-68,,0,0
476627,-97,40.22999984741211,0,0
476628,-82,,0,0
476629,-95,,0,0
476630,-112,20.930001220703126,0,0
476631,-25,33.480000019073486,0,0
476632,-15,-6.389998474121093,0,0
476633,-99,,0,0
476634,-90,9.620000839233398,0,0
476635,-39,,0,0
476636,-88,5.790001220703125,0,0
476637,-104,28.539999313354492,0,0
476638,-82,29.269999465942384,0,0
476639,-52,43.399999923706055,0,0
476640,-57,26.1900008392334,0,0
476641,-90,34.110000915527344,0,0
476642,-55,26.649999923706055,0,0
476643,-93,43.10999996185303,0,0
476644,-103,8.150001525878906,0,0
476645,-32,,0,0
476646,-71,12.720001525878907,0,0
476647,-43,-6.339999237060546,0,0
476648,-135,17.1200008392334,0,0
476649,-31,28.539999313354492,0,0
476650,-57,14.809998474121095,0,0
476651,-65,16.310001678466797,0,0
476652,-97,29.30000015258789,0,0
476653,-86,,0,0
476654,-106,10.97999984741211,0,0
476655,-13,2.3000001525878915,0,0
476656,-92,37.23000045776367,0,0
476657,-128,,0,0
476658,-97,16.110000610351562,0,0
476659,-93,29.04999954223633,0,0
476660,-12,36.969999618530274,0,0
476661,-122,14.040001831054688,0,0
476662,-83,,0,0
476663,-108,35.44000005722046,0,0
476664,-67,,0,0
476665,-69,19.709999084472656,0,0
476666,-87,26.920000381469727,0,0
476667,-90,52.26999980926514,0,0
476668,-72,,0,0
476669,-77,,0,0
476670,-87,29.99000068664551,0,0
476671,-18,22.980000457763673,0,0
476672,-45,,0,0
476673,-80,7.099998779296875,0,0
476674,-67,23.360001525878907,0,0
476675,-105,6.82,0,0
476676,-82,,0,0
476677,-43,20.93999954223633,0,0
476678,-19,,0,0
476679,-22,10.509999237060548,0,0
476680,-77,,0,0
476681,-27,51.91000015258789,0,0
476682,-78,6.360000915527344,0,0
476683,-70,6.950001678466798,0,0
476684,-65,,0,0
476685,-48,29.449999160766602,0,0
476686,-78,,0,0
476687,-95,,0,0
476688,-57,5.169999084472657,0,0
476689,-79,39.649999923706055,0,0
476690,-113,28.610000915527344,0,0
476691,-72,,0,0
476692,-135,,0,0
476693,-87,8.049999542236328,0,0
476694,-65,26.879999465942383,0,0
476695,-32,,0,0
476696,-111,51.66000015258789,0,0
476697,-98,34.649999923706055,0,0
476698,-23,-3.3700018310546866,0,0
476699,-127,26.84000015258789,0,0
476700,-76,40.59999973297119,0,0
476701,42,,0,1
476702,-55,,0,0
476703,-45,25.200001678466798,0,0
476704,-77,,0,0
476705,-110,17.41000015258789,0,0
476706,-56,,0,0
476707,-82,18.880001373291016,0,0
476708,-17,,0,0
476709,-105,10.119999237060547,0,0
476710,-78,,0,0
476711,-91,8.000000305175782,0,0
476712,-119,18.759998626708985,0,0
476713,-75,,0,0
476714,-99,-9.919998168945312,0,0
476715,-63,,0,0
476716,-79,22.520000457763672,0,0
476717,-69,35.55000015258789,0,0
476718,-53,30.919999084472657,0,0
476719,-92,-0.02000015258789034,0,0
476720,-20,29.119999237060547,0,0
476721,-41,,0,0
476722,-72,,0,0
476723,-95,28.15999984741211,0,0
476724,-58,29.779999084472657,0,0
476725,-100,-1.6500015258789062,0,0
476726,-82,-13.819999389648437,0,0
476727,-117,,0,0
476728,-67,18.009998626708985,0,0
476729,-63,13.180000610351563,0,0
476730,-71,18.090000457763672,0,0
476731,-29,24.209999389648438,0,0
476732,-88,23.200000762939453,0,0
476733,-92,,0,0
476734,-113,-1.4299999999999997,0,0
476735,14,-18.590003662109375,0,0
476736,-82,-1.2099981689453116,0,0
476737,-95,5.3000001525878915,0,0
476738,-96,13.090000457763672,0,0
476739,-109,18.11999984741211,0,0
476740,-76,,0,0
476741,-69,23.759999237060548,0,0
476742,-89,7.630001068115234,0,0
476743,-72,21.579999923706055,0,0
476744,-103,35.97999984741211,0,0
476745,-102,,0,0
476746,-43,,0,0
476747,-84,5.8000001525878915,0,0
476748,-78,5.790001220703125,0,0
476749,-75,,0,0
476750,-88,42.01999980926514,0,0
476751,-145,,0,0
476752,-41,,0,0
476753,-80,-12.52999786376953,0,0
476754,-97,,0,0
476755,-73,-5.010001220703124,0,0
476756,-15,21.220001525878907,0,0
476757,-41,-22.599998168945312,0,0
476758,-68,,0,0
476759,-52,15.379998168945313,0,0
476760,-108,12.689998931884766,0,0
476761,-46,15.619999237060547,0,0
476762,-115,,0,0
476763,-93,,0,0
476764,-6,-4.850001373291015,0,0
476765,-115,20.689998931884766,0,0
476766,-35,,0,0
476767,-34,,0,0
476768,-48,,0,0
476769,-66,12.649998626708985,0,0
476770,-109,,0,0
476771,-114,36.740000076293946,0,0
476772,-103,9.11999984741211,0,0
476773,-12,,0,0
476774,-79,5.779998779296875,0,0
476775,-28,,0,0
476776,-112,18.670000076293945,0,0
476777,-42,,0,0
476778,-42,-4.260001831054687,0,0
476779,-78,10.520000762939453,0,0
476780,-25,24.829998931884766,0,0
476781,-83,,0,0
476782,-68,-13.379996337890624,0,0
476783,-81,10.360001525878907,0,0
476784,-70,,0,0
476785,-94,34.500000915527345,0,0
476786,-80,7.939998931884766,0,0
476787,-76,16.05000015258789,0,0
476788,-88,-1.6799999999999997,0,0
476789,-96,5.689998626708984,0,0
476790,-105,10.540000915527344,0,0
476791,-94,,0,0
476792,-38,,0,0
476793,-120,28.97000026702881,0,0
476794,-90,31.16000015258789,0,0
476795,-125,49.59000011444092,0,0
476796,-114,9.739998168945313,0,0
476797,-109,,0,0
476798,-104,29.25,0,0
476799,-73,8.630001373291016,0,0
476800,-38,13.390000305175782,0,0
476801,-124,,0,0
476802,-125,,0,0
476803,-64,,0,0
476804,-74,,0,0
476805,-92,,0,0
476806,-95,9.970001525878907,0,0
476807,-55,,0,0
476808,-99,13.0,0,0
476809,-72,0.639999694824219,0,0
476810,-130,,0,0
476811,-91,40.17000038146973,0,0
476812,-97,,0,0
476813,-69,12.780000686645508,0,0
476814,-103,-13.37000244140625,0,0
476815,-94,1.7799990844726565,0,0
476816,-103,22.700001068115235,0,0
476817,-60,,0,0
476818,-98,26.289999313354492,0,0
476819,-75,23.899998626708985,0,0
476820,-34,,0,0
476821,-22,8.21,0,0
476822,-44,,0,0
476823,-122,14.560001678466797,0,0
476824,-102,11.130001373291016,0,0
476825,-60,,0,0
476826,-69,24.11999984741211,0,0
476827,-41,,0,0
476828,-62,,0,0
476829,-93,38.059999771118164,0,0
476830,-26,-0.9799992370605466,0,0
476831,-25,,0,0
476832,-44,14.020001373291016,0,0
476833,-79,,0,0
476834,-90,21.41000015258789,0,0
476835,-77,1.8799981689453134,0,0
476836,-118,,0,0
476837,-7,13.439998931884766,0,0
476838,-82,45.67000038146973,0,0
476839,-53,1.5800018310546875,0,0
476840,-53,,0,0
476841,-85,,0,0
476842,-56,19.160000762939454,0,0
476843,-29,14.439999542236329,0,0
476844,-68,10.709999389648438,0,0
476845,-26,-21.80000274658203,0,0
476846,-88,13.640000305175782,0,0
476847,-102,,0,0
476848,-82,,0,0
476849,-97,18.640000305175782,0,0
476850,-95,41.09999973297119,0,0
476851,-56,-7.099998168945312,0,0
476852,-33,,0,0
476853,-107,22.50000030517578,0,0
476854,-107,44.899999923706055,0,0
476855,-64,,0,0
476856,-72,17.739998779296876,0,0
476857,-82,23.309999465942383,0,0
476858,-9,16.79999954223633,0,0
476859,-108,,0,0
476860,-112,,0,0
476861,-72,26.959999389648438,0,0
476862,-37,24.990000076293946,0,0
476863,-63,,0,0
476864,-112,37.45999938964844,0,0
476865,-97,-0.470001220703125,0,0
476866,-76,,0,0
476867,-96,35.60000068664551,0,0
476868,-110,23.099998779296875,0,0
476869,-82,,0,0
476870,-123,14.759999237060548,0,0
476871,-67,10.639999389648438,0,0
476872,-78,25.90999984741211,0,0
476873,-100,41.52999969482422,0,0
476874,-38,43.35999996185303,0,0
476875,-42,-10.79,0,0
476876,-95,47.84999973297119,0,0
476877,-47,,0,0
476878,-103,18.65999984741211,0,0
476879,-92,,0,0
476880,-100,29.020000762939453,0,0
476881,-62,,0,0
476882,-2,,0,0
476883,-74,32.02000076293945,0,0
476884,-33,40.289999923706056,0,0
476885,-125,20.119999237060547,0,0
476886,-81,24.680000610351563,0,0
476887,-51,5.689998626708984,0,0
476888,-92,32.02000076293945,0,0
476889,-77,19.599998779296875,0,0
476890,-40,14.029999084472657,0,0
476891,-9,,0,0
476892,-63,34.9400008392334,0,0
476893,-49,-6.069999389648437,0,0
476894,-94,,0,0
476895,-118,49.589999980926514,0,0
476896,-58,3.719998321533204,0,0
476897,-61,33.44000005722046,0,0
476898,-85,10.500000305175782,0,0
476899,-57,21.21,0,0
476900,-134,50.35000020980835,0,0
476901,-71,,0,0
476902,-50,,0,0
476903,-88,5.5500001525878915,0,0
476904,-95,27.77999969482422,0,0
476905,-192,-4.569999389648437,0,0
476906,-66,-5.530001678466796,0,0
